"","cluster","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128"
"79",77,-0.0925783212818213,-0.142856518947832,-0.0933253023928722,-0.0919726228845825,-0.0874295493582715,0.0808904438802581,0.0685510986141951,0.0330529352677505,-0.129735762663986,-0.133746100423319,-0.131375031144114,-0.148114762903869,-0.153328366144293,0.124659791466619,0.115384373536378,0.0593689528847003,0.206456098872821,0.25607440152266,0.206697537043283,0.11151490998945,0.19884372127881,-0.0282564589032047,-0.0635520601639565,-0.250048057296547,0.262239762129419,0.278244020691011,0.249433867972281,0.135926239487675,0.218573185020259,-0.0436247876064724,-0.0744279824593083,-0.272433984760177,0.0704924460785382,0.121012571277797,0.0779611770691462,0.0176350841097289,0.0477829075152768,-0.0153777459374625,-0.0394361437460926,-0.13326187765314,0.0993952765114021,0.134598708164754,0.12450493927136,0.0518499916069925,0.0834092082198622,-0.0399311821733423,-0.0602169165421091,-0.19002538619772,0.0556923602833048,0.0923247645273556,0.0933860912285006,0.0376424935833293,0.0768467636574537,0.0736259163361674,0.0566285433996114,-0.0925725242105859,0.0765473518459315,0.113823567139154,0.0980001723469793,0.0397472971387775,0.0791911708446747,0.0675578609741975,0.0468930474692248,-0.107992893287865,-0.192812145503285,-0.169447175340753,-0.168305092635938,-0.156819208049712,-0.167626025010708,0.185034960649728,0.176726080351798,0.114903044437625,-0.13126110202798,-0.141101086331674,-0.115515712747326,-0.104497356811689,-0.113943935106661,0.122937812675756,0.114951266513769,0.0726889329321711,-0.0211423736511535,0.0206858369470061,0.0243866421444223,-0.0247058054696492,-0.0160144234751195,0.064401634842764,0.0591350172467753,0.0327133636994158,0.0850145566699452,0.0965328041777723,0.111599694653178,0.0315654400038039,0.0419215715135386,0.024252315523882,0.0121136330275297,-0.0517627931800683,0.176567988269973,0.169467617374002,0.196626477364552,0.0712003427089297,0.047006151718984,-0.0950341653700202,-0.0722608756416608,-0.0804818479465616,0.239107379111481,0.247629176961778,0.270225728382292,0.122590052031013,0.0938904337631619,-0.17070408612567,-0.149919770593908,-0.148600848179884,-0.0797064333097929,-0.0456588471085916,-0.0355023143041138,-0.0704831333622627,-0.0614451501663241,0.116663410454279,0.112635923258518,0.0951331617921772,-0.0838808230994002,-0.0555855194630796,-0.0466434042412289,-0.0798844864926331,-0.0762444520457398,0.11966082485169,0.116951582624522,0.105427768298359
"80",78,-0.00417161998599463,0.0274795697500423,-0.00249678782561716,-0.0139478024606371,-0.0283365020696374,0.0123055830691459,0.0194724794396499,0.014874183443268,-0.0430062402726787,0.147017191661281,-0.025117020206988,-0.0509215355678652,-0.0878784032315063,0.060360796172772,0.0708279226400774,0.0481205761118126,0.263613360675148,0.699783553204663,0.311957680123494,0.341915747521951,0.293755511262869,-0.288643933536484,-0.288669477931932,-0.151112596075038,0.271013467150055,0.681606553888138,0.323685748634155,0.347022020850453,0.315110249236394,-0.305339152506544,-0.304819302391721,-0.166293007946079,0.28493555490257,0.475474414015168,0.266880653961883,0.227260050599092,0.213701379813195,-0.305352615468068,-0.306559477336938,-0.0244175682417161,0.222839304671478,0.4799919017548,0.188594421224369,0.147539993467183,0.108275469391401,-0.235548020505629,-0.218412254480135,0.0541710525216879,0.152429761448003,0.5094796711131,0.209214029683032,0.24953073907141,0.23158520623338,-0.193676309857802,-0.200601603430018,-0.0896379788548917,0.149542308533002,0.519987974962249,0.202550284248626,0.237533176289439,0.219293756107338,-0.196554790680557,-0.205116890970914,-0.070524434873147,-0.0818159062442024,0.0147662303330388,-0.0519497233261189,-0.0583134280123066,-0.0842105011298305,0.0819836335347989,0.0870024341013523,0.0519328159791537,-0.0406129576509109,0.0387147922233307,-0.0205399238837926,-0.0286775694810445,-0.0522261641412735,0.038214980900154,0.0421811374176356,0.025046486662953,0.247350895162045,0.702899464025228,0.308376120512765,0.342665197183259,0.344148912618575,-0.251531853213266,-0.266946112276856,-0.368851479503427,0.196379467396942,0.602462823642217,0.254431796811087,0.284023634095076,0.28262152338283,-0.209223965385414,-0.226998879174713,-0.304534518505395,0.0745664505284465,0.435231258636276,0.0469521883414923,-0.00047346431294594,0.0623356152241983,-0.121992592595512,-0.144556752894669,-0.18849004739199,0.0847910733573825,0.503113474309809,0.0484059672461299,0.00851208772193893,0.0762833196995066,-0.146730208750089,-0.176452760205256,-0.217697665881491,0.137861615307101,0.451621758956045,0.206730034520137,0.245255737609437,0.250641224069932,-0.179790916224343,-0.20844135294873,-0.228145225546751,0.110422304657309,0.432218586379977,0.17028985719553,0.22172359127816,0.243871341272272,-0.151705641333526,-0.187559339199306,-0.187108835078414
"81",79,-0.0404675729412711,-0.00213103659165559,-0.0480677084383731,-0.0548370203436749,-0.0814341717285849,0.0459864734453847,0.0462686255115369,0.0339419707277667,-0.119027634812935,-0.0439902453486926,-0.126219523780501,-0.144941508733283,-0.188533155679543,0.136928373681183,0.130680483467455,0.0823374183395272,-0.0129585768497528,-0.156681130177504,-0.0413368907405031,-0.0996057349475145,-0.15218739233494,0.0849573661115955,0.110203109420687,0.211579315477896,0.0273657986079101,-0.146241970332461,-0.0147096734788473,-0.0817103609769957,-0.135231835288478,0.0726815023451732,0.0970238981464353,0.203661584180189,0.00782430317831855,-0.102518903706883,-0.0798259713247657,-0.228661989582678,-0.427072761699172,0.0455232889414317,0.113695545787319,0.47400983547467,0.0492938750709188,-0.0890973039066162,-0.037287302396624,-0.212629337196139,-0.42493187735414,0.0146398574344457,0.100150842080143,0.501785102961333,-0.0826923081109572,-0.195408405055803,-0.107974374424811,-0.142666714875498,-0.18177989812156,0.158157048358648,0.183671542402788,0.251524571488505,-0.0623829631380302,-0.184973025285906,-0.0925726594188295,-0.132519865862853,-0.173100828500852,0.150963063065197,0.166379167062715,0.238534747410608,-0.151501846025273,0.005990653572006,-0.134090101953997,-0.133798066675846,-0.186460329838976,0.153732711323279,0.156976411925919,0.121207200246829,-0.0875651373899392,0.0115210651678145,-0.0832501387778782,-0.0880327383064794,-0.133005716679737,0.0860449276497835,0.0900761437463762,0.0777922519464058,-0.144202444343241,-0.198766337347437,-0.127197210311991,-0.149131519935388,-0.185880365714577,0.140280268823418,0.14975468575203,0.213722930378935,-0.101093628124719,-0.197450339478332,-0.0998694689215239,-0.135854870997779,-0.172435723475527,0.133706299065575,0.145887302767061,0.203423308917478,0.00650837015709101,-0.10700454154893,-0.0896238221756483,-0.205991270140536,-0.28983295892106,0.0599914260960322,0.10383724889541,0.255193983531898,0.108384170949288,-0.0781556124656537,-0.0134336887229828,-0.164282251922744,-0.25604434397621,-0.0266669209321436,0.0345581184583504,0.193560976141427,-0.16168731647446,-0.208211741451716,-0.168565451607553,-0.172662802518036,-0.188800295919609,0.168089075622326,0.17583794995033,0.210523343901476,-0.153804416800005,-0.210101563211655,-0.178564496490052,-0.186956614096186,-0.212736304230268,0.169320629762414,0.182703446280844,0.224775211419609
"82",80,-0.0602560090677369,-0.0465528313327133,-0.0627046718301335,-0.0643000371758252,-0.0611998107431343,0.0614855240016453,0.0528139910323836,0.0236178623600845,-0.076144671501487,-0.054272308849547,-0.060458010052957,-0.0764938250963359,-0.0762138958087062,0.0794419011585038,0.0743657100721022,0.03386225764396,0.415758668742796,0.46606666498296,0.71850880923751,1.09701579073224,1.12524676230533,-0.440926811866103,-0.475424248303977,-0.519727749746312,0.445340958239396,0.46246381160343,0.75467391012343,1.09433394463106,1.161003137461,-0.470691684294186,-0.490928496316697,-0.565584181900491,-0.0225362111454007,0.0277929053445704,0.0318240963191656,0.207363444509104,0.281933059249385,0.0180080259540578,-0.00078520560383785,-0.0611324613854384,-0.00403572512345131,0.0402740992902772,0.0539375696648912,0.256388633845915,0.251612112958844,0.000663827754218925,-0.00919226003090845,-0.0722906540610605,0.314447929793818,0.330673142535736,0.577745641525102,0.965157497459116,1.06282409727969,-0.290511036477152,-0.30671792893182,-0.395281096766061,0.329339620855445,0.347663018769797,0.594105044458447,0.991932466977228,1.115715657574,-0.309855116797876,-0.328440552629919,-0.410182381967389,-0.136104497572785,-0.105256753227748,-0.108102103866756,-0.10557077736701,-0.126055756523551,0.125589820677417,0.125033485178829,0.0878115738755078,-0.103528102500351,-0.110194073141666,-0.0814937422761887,-0.0782404681487785,-0.0940907913683753,0.08807120871511,0.0846463709568099,0.0582500827225349,0.405188643484357,0.39523371800638,0.687723882967093,1.00042398845204,1.03632756911938,-0.385108797819143,-0.378289249026224,-0.448708053521676,0.425723189660878,0.41648007833109,0.733428424322123,1.09542878585634,1.14040840607218,-0.418045280440698,-0.425746361465438,-0.46135530502823,0.0994613153687726,0.125241746156025,0.249911063912685,0.39002304156888,0.420022706385483,-0.105937271746296,-0.111398843934428,-0.07931022138052,0.141522462037704,0.169892529798337,0.303717331816074,0.461498201791994,0.473493381550117,-0.158623269566786,-0.158517051582521,-0.117481215034306,0.284270486080429,0.262254372330274,0.576082449495963,0.964740427305383,1.04147319206787,-0.240130996604578,-0.241802039197046,-0.279429683682754,0.272597529578392,0.243514794342417,0.527610158515678,0.886809409167633,0.994522409226552,-0.231829508527475,-0.226829992296694,-0.259430969151052
"83",81,0.152905115438136,0.468970588221508,0.156899627370455,0.141719147043593,0.0945668904588531,-0.165839035664361,-0.120689083780342,-0.0416824114010831,0.0415667986112743,0.423360386999356,0.0759364873436803,0.0700731519467104,0.00720266745329574,-0.0401861392280809,-0.0136042267181914,0.014178995521491,-0.156572756875501,0.0362429389053875,-0.1090915225447,0.042528572470752,0.0469448867559352,0.101424677850179,0.112211850696575,0.19099292051897,-0.165322566535775,0.0284887851951749,-0.114997880754201,0.0435642962272353,0.0515314965153539,0.103924441436903,0.112918146790931,0.195275394562225,0.0843273651605231,0.218975546272463,0.160052016881545,0.386068579852365,0.429256396876703,-0.107718736575699,-0.0951288791627452,0.130802977576294,0.0377182552965782,0.217953414568465,0.112800514967433,0.31884317222955,0.336766952568383,-0.0578290914959151,-0.0332245865649272,0.194457036532947,-0.10995634382584,0.0817026385264363,-0.0628628254456047,0.0677826370883846,0.0787180423683164,0.0675981494141515,0.0774491267108635,0.146272099047106,-0.128715479416534,0.0725609941430409,-0.0704932346241682,0.0639454701820837,0.0762610056272029,0.0793472721696487,0.0813214149382551,0.159871548462932,0.128928693598013,0.434517313031909,0.174691979262998,0.170796683022387,0.13129805258581,-0.166390857126599,-0.146552645794735,-0.105662192809739,0.16095109752037,0.493530770208145,0.185517740788921,0.167522773505142,0.131872125190932,-0.19423496846506,-0.176972625006752,-0.115785521383997,-0.123143321166298,0.0488549001107853,-0.078995437945495,0.0377350115676045,0.0722252099178183,0.0939776093902693,0.0942540325099649,0.0989186562781398,-0.13773396851105,0.0539436644134441,-0.0706853176429185,0.0626183738518223,0.0953666676359412,0.0958080929761736,0.0959796798770177,0.091484686899938,-0.0246909486966959,0.276716411911576,0.0833977358787699,0.232451953960865,0.320667438873214,0.000635383135481782,-0.0201150089307764,-0.0944865708095357,-0.091843404709049,0.212987413042457,-0.012668488116913,0.154332611979036,0.247442100183995,0.0662883176706322,0.0522126815411937,-0.0170040796041784,-0.0825725097752532,0.101216969168925,-0.0284900795457302,0.104460740426238,0.142629448598569,0.0435907242619429,0.0377798338465684,0.0507283703313345,-0.0714388251587477,0.113868439980321,-0.0170270210697991,0.12663563080916,0.176136652098593,0.0318582906839062,0.0258282152863981,0.0399614529529866
"84",82,-0.0397236043729116,-0.042722726839446,-0.0209486823519591,-0.0166406204047248,-0.0141168958549112,0.0344836032069545,0.00857512484584826,-0.000845205594700485,-0.0780073801068898,0.00814036634291276,-0.0372630141479221,-0.0379622739991976,-0.0558832216370544,0.0875198682200493,0.0811959364743783,0.0346146925604137,0.619919695049567,0.572618916751269,1.07810972338358,1.36811249320324,1.38193168594335,-0.637365812963553,-0.676836675230093,-0.822213325181438,0.65948195751946,0.566473008606859,1.10514991949604,1.37756075130639,1.42213979755904,-0.673669631167831,-0.68895197173655,-0.840569846594523,-0.0294482046880927,0.0103349040065073,0.0766819634805482,0.197459997150819,0.237758024979871,0.0284407736337081,0.0182630000759699,-0.0764511630829652,0.0180932725032792,0.0406837797470479,0.129600384254061,0.273453679436698,0.308632033230847,-0.0152658501579376,-0.0250768237208209,-0.137717519069948,0.467921455311083,0.422149516882161,0.912394411386607,1.12331531029476,1.1822460126557,-0.432014706036345,-0.443689373850268,-0.580647966789909,0.49588337304335,0.44278581760793,0.933481045117764,1.16239031728867,1.22687250696901,-0.460651344551022,-0.465392812762148,-0.61226809979998,-0.120174050182077,-0.0687263374461146,-0.0756729323543406,-0.0679597133287204,-0.102007354944011,0.117418342095404,0.118818461945784,0.0835774316555139,-0.0902081160512478,-0.0847844090600933,-0.0569323490108459,-0.0506331901148302,-0.0763614373310151,0.0800254976312801,0.0786519697718627,0.0549567377392068,0.546234784957104,0.483872797464902,1.01613486269991,1.26606243342963,1.32659431629693,-0.524855291361183,-0.511348515339676,-0.617711521343633,0.575429484259759,0.524030888021975,1.07181566205879,1.28427436767827,1.32875173677744,-0.570078374771001,-0.578265371710225,-0.650504897130162,0.201373392624691,0.137379214607253,0.505244823627773,0.531872073078479,0.543750955647659,-0.210991287463652,-0.205303759820823,-0.178933105659329,0.250909570224372,0.189615695757187,0.593209925124644,0.631060665133689,0.643739701728394,-0.276562500376242,-0.275177671524271,-0.224258563625959,0.397059975795215,0.333722366477273,0.87585967074693,1.15454780630752,1.20393829753681,-0.342567706904013,-0.339142750658188,-0.389004987780515,0.379502289253201,0.32439404867445,0.825122000807192,1.08382993538647,1.14798514288832,-0.333612067887339,-0.329762299398304,-0.383582944204296
"85",83,-0.055663584371919,-0.0334311308089847,-0.0511355268872517,-0.0503903243513194,-0.0510479141559581,0.0576544617100806,0.048362351348231,0.021568626108938,-0.0580713730509472,-0.0294838638905392,-0.0128127475188496,-0.0160927808862805,-0.0263656091822542,0.0593900594127182,0.0588830417122226,0.0249919101768667,0.499753216779549,0.577065967409504,0.888954366682099,1.31077958772304,1.34515794325174,-0.540000707093965,-0.576178561248263,-0.65994363135561,0.532677948254138,0.569635805304652,0.929348791846185,1.29907058104555,1.36236096556408,-0.572754283987675,-0.591340450267153,-0.649307421179463,0.0249933995809874,0.0800755946025107,0.109423176818271,0.237230380960373,0.307524227104932,-0.0312537550530927,-0.043663202096258,-0.0733563323235207,0.0440748998996757,0.0922762746331139,0.129220555094675,0.277995914102339,0.354455535942227,-0.0498982941267052,-0.0598156602745303,-0.111881213870921,0.388652337915293,0.427167172819498,0.72161727595681,1.05748600405101,1.14583092803076,-0.375323355226784,-0.394208664829866,-0.479533316514254,0.409222354353495,0.444348343815381,0.736648664024251,1.06937831636597,1.16471686433588,-0.395624490642391,-0.413608355831676,-0.515954045128465,-0.121020547063723,-0.0897486113844401,-0.0811531283391231,-0.0764465788135123,-0.105289872845654,0.110341344075481,0.111263187470868,0.0799791497795764,-0.0921208121790203,-0.097063151249017,-0.0620253715144263,-0.0569682461484953,-0.0786833889282794,0.0781482921848096,0.0755902047092553,0.0539034979148866,0.484691938741986,0.494837165720103,0.835519488376835,1.21990958564279,1.27530045161846,-0.471712329933323,-0.459328946111429,-0.538687064705055,0.517577985447004,0.52256034555784,0.904675074622477,1.27931034159902,1.31441202105178,-0.521425983637235,-0.531824188858146,-0.592251163186958,0.171971241870109,0.208684735979154,0.371208974346181,0.406383684360448,0.402892648930635,-0.181630892040291,-0.182007269891285,-0.132086804324484,0.213772944088156,0.261248085669139,0.438709651871967,0.491504818392434,0.483300226980365,-0.24051230324929,-0.247748820525155,-0.171784435084418,0.355864872918973,0.345619791280525,0.717208206194175,1.04211492115363,1.11567172774916,-0.312734661998161,-0.309066193686975,-0.335006364990953,0.34045664145055,0.325923294492981,0.67055024280759,0.969891359451651,1.06292375506733,-0.304782953042458,-0.301143225354458,-0.340070919409004
"86",84,-0.0011028362291523,0.0333046570092511,0.0646106582706405,0.0859760366342361,0.0741087258105662,0.0162644908240864,0.0125077942613977,-0.00178589306047195,-0.0928968970807278,0.0541509552190343,-0.0269006931568678,-0.0115577955624779,-0.0395947100665364,0.115189972549345,0.101526956815764,0.045820466740228,-0.305906483184542,-0.164713248144064,-0.108861584314439,0.022133018249119,0.0372802417943433,0.249419459069074,0.240282259256517,0.179882013166102,-0.320032389699785,-0.168486089583859,-0.115116229119222,0.0177487245043737,0.0357451409567549,0.256124885954669,0.241175004160732,0.184793999743111,-0.172375821084067,-0.136043843895489,0.177901134886601,0.395153482355311,0.468470330664561,0.169564195539117,0.128674711128952,-0.113411280678769,-0.19646527069237,-0.107569475260356,0.111501629114668,0.289871938424744,0.32629640048683,0.190124399430025,0.141358085578738,-0.103979266321566,-0.295409426474707,-0.168120277778538,-0.0703684219439077,0.0587621517563194,0.0783942435557091,0.275966946546041,0.271351864028532,0.195561219847618,-0.309695507418679,-0.172540213592481,-0.0764318633237412,0.0511972543457438,0.0698692483216806,0.281256404018893,0.263920640455272,0.204594335442237,-0.1153067212786,-0.00526492554546715,-0.0449569487363377,-0.0279825974435236,-0.068474513317542,0.12850337297455,0.124300469302587,0.0807679926462654,-0.0808283153265733,-0.00865691939877719,-0.0351731172019172,-0.0258454309276316,-0.0568606766844062,0.0897377945843321,0.0845435635438349,0.0531541607478362,-0.263645714370976,-0.173284428614699,-0.077380363901767,0.0120331864962179,0.0174981973362712,0.237398952522649,0.234356153729656,0.230414819384954,-0.298489826790989,-0.176862365031672,-0.0855515988423433,0.0296476255401304,0.0328035936457203,0.263660126358587,0.264985916174611,0.256711165655789,-0.283707151781408,-0.151260224323778,0.0595540636739072,0.184039519635616,0.185745410670887,0.280362974617517,0.264184690785908,0.16981872153505,-0.291501150285289,-0.165263480596884,0.0189772332241105,0.160351670696527,0.157140388047248,0.280647311872989,0.272522571381524,0.173682047999265,-0.255660418094219,-0.157963175279615,-0.0290675517916267,0.0914621040110526,0.100020529330728,0.243248490808813,0.2425247941759,0.227328352823311,-0.246839420357855,-0.152175649881868,-0.0327981555497498,0.0946303451988748,0.105581475242256,0.242543431932485,0.246960894307209,0.23753269501085
"87",85,-0.0710932721280694,-0.041062005863944,-0.0733445575201583,-0.0703780032841603,-0.073478805447115,0.0793273611002932,0.0670818743198305,0.0300154525775946,-0.107401535108603,0.0209888812211923,-0.0739177972114893,-0.0611556284653827,-0.0872637730099895,0.123716264965302,0.0870248506064182,0.0443960716933645,-0.25218880029303,-0.155865081557532,-0.0397866582118287,0.111068390828056,0.139685776271747,0.208330451195469,0.200307017376375,0.13837684689433,-0.266807116797102,-0.15934916173596,-0.0418833035954961,0.12474835556055,0.159298239665898,0.215360542734529,0.202060877360251,0.133154922806581,-0.128666012959886,-0.134843464977042,0.194395710578022,0.496349706482036,0.619029787508432,0.140792626113288,0.10991927071635,-0.0823943193069865,-0.127603258768147,-0.135066240550632,0.199802668039359,0.508870332093351,0.601646926513006,0.142157370182433,0.11418719755209,-0.11357123516375,-0.226696131339929,-0.150188842478429,0.00680684950479671,0.181597472962623,0.213202193609491,0.225726860952375,0.225089102601094,0.141460734010147,-0.239873284919078,-0.154465231220671,0.0135773844634833,0.207754628147934,0.246637832308284,0.229095001288798,0.216041326989837,0.14585931632375,-0.12305572681647,-0.00618157267496803,-0.0784548613121832,-0.0606869447498192,-0.102044257147781,0.136881466911346,0.131629602549167,0.087756905671178,-0.089940181172812,-0.0134160687068889,-0.0629881217654305,-0.0511448532583326,-0.083328626398037,0.100067603247006,0.0935484738477215,0.0620302069121263,-0.211109324989315,-0.167663559675932,-0.0240989409782683,0.0721114520403062,0.0714413818438097,0.199228374002175,0.199608858735184,0.187661491691171,-0.243058951922044,-0.174539152887571,-0.0318070545755463,0.0913699323068741,0.0945432803089517,0.220904572164413,0.223826209836498,0.212123471227262,-0.151748898800465,-0.149759020385275,0.213815987200129,0.448889344769715,0.472933988034634,0.200683243575472,0.193604574813817,0.104470619007673,-0.168049416258838,-0.162806993025325,0.147539770572221,0.349525794710295,0.363716269044196,0.209488653217807,0.210370928804174,0.128153655604108,-0.190587489365792,-0.148384501349452,0.0190217705578412,0.170346016975327,0.189644599063633,0.198441130239699,0.202861636912801,0.176239769572252,-0.17899425992688,-0.147832399156611,0.0130319432253896,0.151973542172128,0.174295996003523,0.195636959414703,0.20539577990844,0.185512892039307
"88",86,-0.022238788837993,-0.0204339955381749,-0.0269873833614003,-0.0373021299844371,-0.0473060966175632,0.0278671271898471,0.0313508424300027,0.0205925381359072,-0.0634970249870452,0.0660093862146676,-0.0611041937526018,-0.0894027543660666,-0.120860020650529,0.0801559710135893,0.0863300668224425,0.0558088309026302,0.109122758982398,0.441730458192503,0.153513034433882,0.158974016884654,0.118187332210253,-0.129430712710108,-0.119777987431892,-0.00480940284841729,0.110461720540203,0.430987351539425,0.158354254251108,0.162863376987285,0.130960049867207,-0.139290198074097,-0.129822884604334,-0.00754593142117226,0.14253109387337,0.2993898030819,0.118983856024389,0.0549316779573175,0.0233169431424762,-0.152493695546201,-0.137156326396283,0.091825128704849,0.0929113997856496,0.303117245286685,0.0576130672078976,-0.00695480506927324,-0.0340384912473484,-0.0990340033931177,-0.0670963298937601,0.167370171689653,0.0237745589206811,0.299729652275548,0.0774813520229488,0.0998755411877989,0.0847640690678441,-0.052758699504023,-0.0491787176413346,0.0439969262081638,0.0166145404335717,0.306425569840105,0.0724661054109678,0.0907351064238506,0.0735877473434132,-0.0517498441636129,-0.0536002952143021,0.0444342880113697,-0.105187941141829,-0.035227961283752,-0.0832989672939826,-0.0881443721466254,-0.111249915478863,0.103493457825801,0.106584863059527,0.0683457819561272,-0.0614379383659553,-0.0128247653129079,-0.0473774958509293,-0.0532990230582404,-0.0727956766964765,0.0559769006558355,0.058503495592207,0.0382393403529132,0.11133782765163,0.440769821180314,0.164480424515098,0.167966105962043,0.168993410338342,-0.112272226147634,-0.117336753111418,-0.168712254595097,0.061087292952286,0.363302384662392,0.117148316360388,0.126992161603415,0.132417841554592,-0.0702328316901064,-0.0749712350772499,-0.105705323640791,-0.0496256997109804,0.242140222188191,-0.0700198443037503,-0.102202256973208,-0.0340918084227859,0.0123316938862731,-0.00562615630980262,-0.0742554605269353,-0.0414941545566527,0.290090368253471,-0.0735839886141494,-0.0931665618809179,-0.0312593847821772,-0.00545285701187597,-0.0257436134534775,-0.0910758771574722,0.0206688952512312,0.252670340322301,0.0786376882482613,0.0956195058996611,0.0972549893869468,-0.0515329525473339,-0.0683802943069014,-0.0616061922520469,0.00305220573178486,0.240549811756431,0.0488664899332542,0.0766037257334618,0.0875979080504886,-0.030504992825179,-0.0491019487783997,-0.0343685726424549
"89",87,0.180847811258911,0.322563786008408,0.196954809394557,0.194082219434568,0.201951969955118,-0.204759309313375,-0.195928253938976,-0.0974377434530181,0.0968011978193217,0.362565003926702,0.114376028349662,0.102488354728688,0.0902147130415747,-0.107556520399944,-0.0853880478786197,-0.0628276592525732,0.386711248100572,0.432518961444975,0.538761620598998,0.675098755236151,0.676730637730948,-0.361625352613225,-0.388637685403177,-0.526679773202503,0.411714880330071,0.422841083127885,0.55728871838012,0.660718951964538,0.686055112441251,-0.38134510484262,-0.392699348615502,-0.527630772773873,-0.0134851205536786,0.0381802850011149,-0.0374969372607162,0.0639929949698304,0.107571852181335,0.029772506702101,0.00997840628460154,-0.117296861434998,0.00802282619948409,0.0457439710259853,0.00766812116255604,0.134517383195804,0.170252520094086,0.0163115502306324,-0.0017887951847602,-0.151962058230625,0.313826507131023,0.346865250366422,0.434438665530325,0.625998552637591,0.659982293799927,-0.245840921019856,-0.250862576740986,-0.40485118931725,0.326161429727805,0.352259100528734,0.435538525578549,0.620660050221833,0.660570758641637,-0.255851446090193,-0.259254373569135,-0.415397270598303,0.023483209752057,0.132408807592643,0.0266670232305052,0.0126361066630259,-0.0170599585637115,-0.0322930077648981,-0.0170472304517583,0.00368569997029362,0.015146034359463,0.0786521852633701,0.0157046021012744,0.00389853504939006,-0.0227647060430473,-0.0179369735814979,-0.0144956420080504,0.000866905622291705,0.36734618160089,0.387363475881448,0.514087472847498,0.61087671976361,0.616854237357087,-0.316605442594645,-0.306374158235438,-0.370661124990119,0.342966406208765,0.38896037601225,0.506096183225049,0.622846705862362,0.615873045006625,-0.302778181949632,-0.301898932989436,-0.368064250765176,0.133580374241363,0.106778854212351,0.201473220537752,0.300774138537342,0.313557566746514,-0.08710737775936,-0.0721371598682859,-0.0588142364631281,0.16305693539995,0.147560991831008,0.251314118572959,0.357293753810217,0.353263432946166,-0.129114748456489,-0.116920857365989,-0.0918513531476827,0.267329202392369,0.275726641158412,0.401183926852696,0.568977000093914,0.577051455712163,-0.195431194163713,-0.185850788853107,-0.215146232137311,0.249457575708596,0.265469867458038,0.369878293769367,0.534872143250064,0.567277695261851,-0.18386191589922,-0.175999995230203,-0.209506285612876
"90",88,0.00863790189602908,0.331612854492377,-0.00548676423419902,-0.00964502381153824,-0.0176332657067695,-0.0101031534765528,-0.00402699600935468,-0.00238620942079463,0.0936465074250895,0.401138084585723,0.125363810042781,0.133781921077325,0.113585098944505,-0.15675953628356,-0.133544568084663,-0.060665877289302,0.0648624923348278,0.041572824103379,0.1356493440829,0.272444222595035,0.299360420793614,-0.153281566380134,-0.172350643204398,-0.228837319806294,0.0662771677389253,0.0305478291347765,0.131325996471946,0.252454411977046,0.281148058044399,-0.154293797282506,-0.166917732165182,-0.241817628240354,0.17069848269956,0.157286335498553,0.21353569294837,0.255290392984341,0.307635791386563,-0.213370726871806,-0.244502224032483,-0.324039877463546,0.14628739744401,0.12495015899932,0.203606913599129,0.326263673520711,0.381717613168529,-0.182912327471559,-0.220196540106252,-0.291480301960199,0.137448301048351,0.0628494282363588,0.193402973860646,0.282165083994712,0.315538909685343,-0.198350282296338,-0.215897655856395,-0.287169243803519,0.119493781827139,0.0531735937567475,0.167348325957418,0.25640512433633,0.289834997219833,-0.177880866013242,-0.192632310198464,-0.281340566571587,0.213220445265,0.345196280182113,0.260197279405429,0.263939621865565,0.232775532301807,-0.305832967788156,-0.272003096497233,-0.158229578314807,0.195704171756756,0.27244861642571,0.199316497525584,0.185628521936105,0.159601165403295,-0.260837025040064,-0.243012244827611,-0.126995338945886,0.103415381419535,0.0511413720038693,0.166788735285801,0.211339921929977,0.207307771832619,-0.15952405182346,-0.156349467167406,-0.157996595140335,0.0842477452272635,0.0252506014844533,0.178330853024982,0.268642622890572,0.280442688250448,-0.16686636166629,-0.173317859036321,-0.152756168812207,0.270970397219936,0.157043891747461,0.386542822551719,0.473401032050829,0.495857798832692,-0.277872345183378,-0.265984004771152,-0.246851838213479,0.233787538440043,0.147160327329575,0.362203750289544,0.498682685341151,0.514283562884514,-0.266440691220579,-0.270698486072907,-0.209428640072333,0.161735613550396,0.0776809683064811,0.231306490057017,0.247181171897353,0.25213570463489,-0.206042605992424,-0.212613009553346,-0.220667456933369,0.164433347359183,0.084536959774344,0.244454371887637,0.274759995765137,0.291130534410351,-0.212974195682719,-0.2225018465064,-0.21510480408635
